Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
838146,1379,I,Yes,None,174,357,178,0.00,0.00,174.00,174.00,174.00,0.44,0.20,356.27,356.00,356.00,0.18,0.03,177.97,178.00,178.00,1
839929,1145,G,Yes,None,174,356,178,2.33,5.45,172.42,174.00,174.00,13.76,189.45,346.71,356.00,356.00,2.27,5.16,176.38,178.00,178.00,1
842810,2000,K,No,Omission,174,356,178,2.16,4.68,170.14,169.00,170.00,10.09,101.82,335.24,325.00,334.50,1.54,2.36,173.57,173.00,173.00,0
844815,2000,W,No,Omission,168,325,173,6.34,40.15,172.99,168.00,171.00,9.83,96.54,340.93,325.00,341.00,1.94,3.78,174.24,173.00,173.00,0
846816,2000,x,Yes,None,171,343,172,5.99,35.86,173.94,173.00,173.00,6.58,43.36,349.03,353.00,352.00,2.55,6.51,176.74,179.00,178.00,1
848833,2000,X,Yes,None,188,352,177,4.19,17.59,174.80,174.00,174.00,1.21,1.47,352.70,352.00,353.00,0.95,0.91,178.52,179.00,179.00,1
849298,465,T,Yes,None,182,353,178,1.62,2.62,173.51,173.00,173.00,1.04,1.07,352.89,353.00,353.00,0.91,0.84,178.53,179.00,179.00,1
851467,623,C,Yes,None,174,351,180,0.65,0.42,173.18,173.00,173.00,0.50,0.25,352.65,353.00,353.00,0.77,0.59,178.16,178.00,178.00,1
853697,849,a,Yes,None,173,353,177,0.50,0.25,172.56,173.00,173.00,0.84,0.71,353.50,353.00,353.00,0.32,0.10,177.89,178.00,178.00,1
855351,500,E,Yes,None,173,353,178,0.55,0.30,172.42,172.00,172.00,1.13,1.27,354.30,353.00,355.00,0.39,0.15,177.82,178.00,178.00,1
858870,2000,X,Yes,None,172,356,177,0.55,0.31,172.44,172.00,172.00,0.93,0.87,355.24,355.00,355.00,0.64,0.41,177.37,178.00,177.00,1
859670,799,E,Yes,None,173,355,177,0.50,0.25,172.54,173.00,173.00,0.95,0.90,355.22,355.00,355.00,0.64,0.41,177.35,177.00,177.00,1
861854,973,H,Yes,None,173,354,178,0.49,0.24,172.65,173.00,173.00,1.12,1.26,354.91,354.00,354.00,0.45,0.21,177.03,177.00,177.00,1
864891,2000,P,No,Omission,173,354,177,0.45,0.20,172.72,173.00,173.00,0.88,0.77,354.62,354.00,354.00,0.17,0.03,177.03,177.00,177.00,0
865697,805,M,Yes,None,173,354,177,0.47,0.22,172.68,173.00,173.00,0.90,0.82,354.86,354.00,355.00,0.17,0.03,177.03,177.00,177.00,1
868897,2000,X,Yes,None,172,356,177,0.47,0.22,172.78,173.00,173.00,0.62,0.38,355.16,355.00,355.00,0.00,0.00,177.00,177.00,177.00,1
870330,1433,Z,Yes,None,173,355,177,0.30,0.09,173.10,173.00,173.00,0.43,0.18,354.93,355.00,355.00,0.26,0.07,176.93,177.00,177.00,1
871680,766,B,Yes,None,173,354,177,0.27,0.07,173.08,173.00,173.00,0.51,0.26,355.30,355.00,355.00,0.47,0.22,176.66,177.00,177.00,1
874397,1473,A,Yes,None,174,354,177,0.20,0.04,173.04,173.00,173.00,0.51,0.26,355.46,355.00,355.00,0.33,0.11,176.12,176.00,176.00,1
875763,833,V,Yes,None,173,356,176,0.00,0.00,173.00,173.00,173.00,0.47,0.22,355.33,355.00,355.00,0.13,0.02,176.02,176.00,176.00,1
877364,433,C,Yes,None,173,356,176,0.00,0.00,173.00,173.00,173.00,0.10,0.01,355.01,355.00,355.00,0.44,0.20,176.27,176.00,176.00,1
880957,2000,X,Yes,None,173,355,177,0.32,0.11,173.07,173.00,173.00,82.53,6811.81,333.62,355.00,355.00,0.66,0.43,176.69,177.00,177.00,1
882497,1539,T,Yes,None,173,355,177,1.86,3.45,174.21,173.00,173.00,157.03,24657.64,235.05,355.00,355.00,0.81,0.66,176.65,177.00,177.00,1
883547,585,E,Yes,None,173,355,176,2.47,6.08,175.42,173.00,176.00,160.66,25811.35,223.71,355.00,354.00,0.76,0.58,176.81,177.00,177.00,1
886965,2000,x,Yes,None,176,37,176,4.30,18.49,180.66,180.00,179.00,147.32,21701.88,270.49,353.00,353.00,2.84,8.09,177.43,177.00,177.00,1
887832,866,A,Yes,None,179,357,177,4.25,18.05,180.94,178.00,180.00,138.10,19072.13,287.20,353.00,353.00,3.04,9.23,177.39,177.00,177.00,1
890062,1086,U,Yes,None,179,354,177,5.03,25.32,179.78,178.00,178.50,175.10,30659.51,193.51,358.00,350.50,3.39,11.51,177.48,174.00,177.00,1
892995,2000,R,No,Omission,179,0,174,3.91,15.29,174.40,176.00,175.00,159.59,25468.04,141.21,358.00,52.00,4.14,17.16,175.48,177.00,177.00,0
893578,583,C,Yes,None,178,2,176,3.92,15.40,174.41,176.00,175.00,163.59,26762.65,169.57,357.00,70.00,4.12,16.95,175.63,177.00,177.00,1
897023,2000,D,No,Omission,174,14,175,2.23,4.97,176.04,176.00,176.00,76.44,5842.58,339.09,357.00,357.00,2.14,4.57,179.26,181.00,180.00,0
897106,83,G,Yes,None,175,7,176,2.22,4.92,176.09,176.00,176.00,63.44,4025.26,344.82,357.00,357.00,2.09,4.39,179.35,181.00,180.00,1
899329,300,b,Yes,None,172,357,180,3.66,13.38,177.49,177.00,177.00,148.52,22058.41,275.75,357.00,356.00,2.98,8.90,179.19,181.00,181.00,1
901696,650,S,Yes,None,176,357,181,6.38,40.69,181.22,177.00,178.00,173.45,30086.19,188.00,355.00,340.00,2.99,8.96,177.07,176.00,176.00,1
903578,533,M,Yes,None,179,5,173,5.96,35.50,181.99,180.00,180.00,166.17,27613.66,131.78,3.00,6.00,2.99,8.96,177.21,177.00,176.00,1
905412,356,a,Yes,None,180,1,176,1.37,1.89,179.33,180.00,180.00,166.94,27870.24,130.19,2.00,4.00,3.34,11.14,180.58,184.00,182.00,1
907408,346,b,Yes,None,179,0,179,1.76,3.11,181.00,181.00,181.00,1.56,2.43,2.83,2.00,2.00,1.27,1.61,182.86,184.00,183.00,1
909624,561,a,Yes,None,180,2,184,3.35,11.23,181.08,181.00,181.00,9.76,95.21,7.27,2.00,2.00,2.23,4.95,181.32,183.00,182.00,1
911543,480,A,Yes,None,181,1,183,5.14,26.46,178.35,177.00,177.00,145.18,21077.65,87.47,2.00,8.00,2.00,4.00,179.48,178.00,179.00,1
913562,487,J,Yes,None,179,4,179,2.42,5.88,174.75,176.00,175.00,173.03,29941.01,182.90,358.00,34.00,2.50,6.27,177.69,178.00,178.00,1
915797,717,Z,Yes,None,173,357,178,2.02,4.08,174.21,175.00,174.00,119.46,14270.35,310.44,357.00,356.50,2.82,7.97,178.25,178.00,178.00,1
917892,810,L,Yes,None,174,358,177,1.16,1.36,175.43,175.00,175.00,119.19,14205.08,308.99,357.00,355.00,1.84,3.40,179.27,178.00,179.00,1
919643,553,G,Yes,None,174,355,182,1.27,1.61,175.70,177.00,176.00,136.37,18595.63,292.00,358.00,355.00,2.29,5.26,177.85,178.00,178.00,1
921593,500,F,Yes,None,176,351,179,0.99,0.99,176.24,177.00,177.00,136.06,18511.01,291.18,358.00,357.00,1.29,1.67,176.57,176.00,176.00,1
925111,2000,X,Yes,None,177,358,176,0.45,0.20,176.87,177.00,177.00,174.89,30586.39,174.03,2.00,2.00,0.78,0.61,176.60,177.00,177.00,1
926341,1230,I,Yes,None,177,343,176,0.55,0.30,176.71,177.00,177.00,176.90,31295.08,176.62,2.00,2.00,0.84,0.70,176.58,177.00,177.00,1
927896,766,L,Yes,None,177,2,177,2.29,5.26,177.54,176.00,177.00,174.68,30512.58,214.51,2.00,356.00,1.05,1.11,176.88,177.00,177.00,1
930779,1638,x,No,Commission,176,358,176,4.20,17.63,176.88,176.00,176.00,88.82,7889.45,332.45,356.00,356.00,0.96,0.92,177.80,178.00,178.00,0
933146,2000,E,No,Omission,182,356,179,3.10,9.61,173.85,172.00,173.00,88.30,7797.60,330.49,352.00,353.00,1.06,1.12,177.62,178.00,178.00,0
933512,366,F,Yes,None,181,356,178,2.05,4.22,173.19,172.00,173.00,88.24,7785.85,330.25,352.00,353.00,1.01,1.02,177.47,178.00,178.00,1
935490,327,X,No,Commission,174,352,178,1.14,1.31,173.20,173.00,173.00,90.67,8220.51,329.78,352.00,354.00,1.43,2.05,176.37,176.00,176.00,0
938662,1488,B,Yes,None,173,356,176,0.60,0.35,173.67,174.00,174.00,91.07,8293.20,331.95,356.00,356.00,1.06,1.12,174.04,173.00,174.00,1
939995,816,C,Yes,None,174,0,174,0.71,0.51,174.00,174.00,174.00,75.16,5648.79,339.03,356.00,356.00,0.87,0.77,173.75,174.00,174.00,1
942095,899,Y,Yes,None,174,357,173,1.33,1.76,174.74,174.00,174.00,128.63,16544.91,295.58,356.00,355.00,1.57,2.46,174.49,173.00,174.00,1
943962,750,O,Yes,None,174,356,174,1.13,1.27,175.02,174.00,175.00,155.34,24130.22,248.59,356.00,345.00,1.45,2.11,174.90,174.00,175.00,1
945813,583,x,No,Commission,176,349,176,1.12,1.26,174.26,174.00,174.00,170.93,29217.07,170.59,345.00,22.00,3.63,13.16,175.91,174.00,175.00,0
948047,814,X,No,Commission,173,349,175,1.20,1.43,173.41,174.00,174.00,161.89,26208.29,125.20,0.00,12.00,3.64,13.23,176.58,176.00,176.00,0
949967,722,Z,Yes,None,172,7,183,2.86,8.18,174.84,174.00,174.00,156.54,24505.59,102.13,1.00,9.00,3.75,14.09,178.38,176.00,177.00,1
951985,736,K,Yes,None,173,9,176,3.23,10.44,178.64,182.00,179.00,169.75,28815.87,139.38,359.00,15.00,3.63,13.16,178.46,176.00,179.00,1
953686,433,S,Yes,None,178,1,178,1.32,1.75,181.23,182.00,182.00,177.64,31556.83,180.08,359.00,11.00,2.38,5.69,181.14,183.00,182.00,1
955686,433,P,Yes,None,182,7,178,2.30,5.27,181.04,182.00,182.00,156.10,24365.67,259.77,359.00,355.00,1.73,2.98,181.26,183.00,182.00,1
957569,306,M,Yes,None,182,359,183,2.97,8.84,178.93,177.00,177.00,164.37,27017.18,240.62,1.00,351.00,2.24,5.02,179.89,178.00,179.00,1
959783,515,D,Yes,None,177,354,180,0.48,0.23,176.75,177.00,177.00,150.74,22723.16,274.62,357.00,357.00,1.05,1.11,177.26,178.00,177.00,1
961935,665,b,Yes,None,177,2,178,0.54,0.30,177.23,177.00,177.00,161.40,26050.27,243.88,357.00,357.00,0.92,0.85,176.63,176.00,176.00,1
964152,867,P,Yes,None,177,357,176,1.12,1.26,176.65,177.00,177.00,169.43,28707.88,206.08,359.00,347.00,1.91,3.65,176.62,176.00,176.00,1
966465,1169,I,Yes,None,177,26,177,2.43,5.88,174.71,175.00,175.00,167.48,28049.54,217.48,355.00,348.00,4.68,21.92,174.28,174.00,175.00,1
969152,1850,A,Yes,None,176,348,174,2.72,7.38,175.30,177.00,176.00,155.35,24133.66,253.33,359.00,348.00,4.12,17.00,173.92,176.00,176.00,1
970469,1166,S,Yes,None,171,352,168,1.37,1.89,176.49,177.00,177.00,169.74,28812.20,208.78,9.00,341.00,1.74,3.02,176.05,176.00,176.00,1
973329,2000,x,Yes,None,176,348,176,0.52,0.27,176.75,177.00,177.00,109.00,11881.77,41.07,1.00,2.00,0.48,0.23,176.31,176.00,176.00,1
973935,606,U,Yes,None,177,8,176,0.45,0.20,176.72,177.00,177.00,122.74,15065.41,52.13,1.00,2.00,0.64,0.41,176.49,176.00,176.00,1
975987,649,R,Yes,None,176,2,176,0.39,0.15,176.92,177.00,177.00,132.61,17585.83,59.28,1.00,1.00,0.58,0.34,176.71,177.00,177.00,1
978187,850,L,Yes,None,177,360,177,2.64,6.95,178.37,177.00,177.00,162.39,26370.31,105.50,0.00,1.00,0.71,0.51,176.85,177.00,177.00,1
981356,2000,X,Yes,None,177,360,177,2.14,4.60,179.80,179.00,179.00,140.79,19821.34,69.85,0.00,1.00,0.66,0.44,176.74,177.00,177.00,1
983367,2000,x,Yes,None,179,1,176,0.44,0.20,179.27,179.00,179.00,157.46,24793.56,92.48,0.00,0.00,0.08,0.01,176.99,177.00,177.00,1
985371,2000,X,Yes,None,179,0,177,2.77,7.70,180.73,179.00,179.00,157.69,24865.65,158.54,0.00,180.00,0.99,0.98,177.80,177.00,178.00,1
985969,597,D,Yes,None,179,0,177,2.75,7.54,180.79,179.00,180.00,158.94,25260.99,178.96,0.00,181.00,1.01,1.01,177.92,177.00,178.00,1
987974,599,J,Yes,None,179,360,177,2.65,7.03,180.99,180.00,180.00,157.97,24954.23,190.71,0.00,181.00,0.93,0.87,178.23,178.00,178.00,1
990035,0,,Yes,None,186,181,178,2.50,6.26,181.55,180.00,180.00,157.41,24777.41,172.85,357.00,181.00,0.78,0.62,178.63,178.00,178.00,1
990841,806,J,Yes,None,180,357,179,1.05,1.11,181.19,180.00,181.00,158.93,25257.93,101.45,3.00,3.00,0.85,0.72,178.91,178.00,179.00,1
992591,550,G,Yes,None,180,2,178,1.36,1.86,182.64,182.00,182.00,150.08,22524.55,84.45,3.00,3.00,1.00,1.00,178.64,178.00,178.00,1
994658,616,K,Yes,None,181,3,180,2.77,7.68,184.45,185.00,184.00,174.09,30306.91,142.48,359.00,5.00,1.27,1.60,179.30,180.00,179.00,1
996802,743,Y,Yes,None,184,359,178,3.89,15.17,183.02,183.00,183.00,157.64,24849.27,106.89,2.00,7.00,2.39,5.69,177.94,179.00,178.00,1
998988,919,K,Yes,None,189,1,181,3.37,11.35,180.44,181.00,180.00,170.92,29212.57,161.85,359.00,35.00,3.14,9.88,175.84,177.00,177.00,1
1000893,819,P,Yes,None,181,5,175,1.87,3.51,178.83,180.00,179.00,138.21,19100.77,274.80,359.00,349.00,2.90,8.38,174.58,177.00,176.00,1
1002455,376,R,Yes,None,178,351,173,2.56,6.56,180.73,180.00,181.00,157.72,24875.66,247.22,359.00,346.00,2.62,6.84,176.67,177.00,177.00,1
1004459,376,N,Yes,None,180,359,178,2.55,6.49,181.64,183.00,182.00,154.11,23751.18,109.55,7.00,7.00,2.91,8.48,177.79,180.00,179.00,1
1006464,365,Q,Yes,None,183,7,180,1.59,2.54,182.54,183.00,183.00,146.93,21589.02,92.02,1.00,7.00,2.57,6.59,177.51,180.00,179.00,1
1008449,333,L,Yes,None,183,1,180,1.32,1.75,182.07,183.00,182.00,161.42,26057.61,228.86,355.00,343.00,2.20,4.83,176.67,176.00,176.00,1
1010696,563,N,Yes,None,182,354,176,1.02,1.04,181.68,182.00,182.00,5.49,30.14,352.55,358.00,355.00,1.57,2.45,178.06,179.00,179.00,1
1012166,22,C,Yes,None,181,346,176,0.78,0.61,181.98,182.00,182.00,110.83,12284.24,314.55,358.00,356.00,0.72,0.52,179.07,179.00,179.00,1
1015094,945,K,Yes,None,182,358,179,1.18,1.39,180.70,180.00,180.00,147.70,21814.15,267.18,358.00,351.00,2.10,4.41,177.17,179.00,178.00,1
1016766,612,O,Yes,None,180,21,180,1.10,1.21,180.48,180.00,180.00,136.49,18630.55,279.37,351.00,350.00,1.70,2.87,175.91,175.00,176.00,1
1018966,811,R,Yes,None,180,350,175,1.92,3.68,181.07,182.00,181.00,147.44,21738.62,265.19,352.00,351.00,1.80,3.25,176.27,176.00,176.00,1
1020855,683,V,Yes,None,180,358,175,4.18,17.44,178.78,178.00,179.00,164.99,27221.57,225.33,359.00,343.50,2.15,4.61,176.19,174.00,176.00,1
1023171,989,X,No,Commission,179,3,178,3.30,10.88,174.07,172.00,172.00,152.93,23388.94,260.57,359.00,354.00,1.94,3.77,176.41,176.00,176.00,0
1025172,984,Y,Yes,None,171,358,174,0.89,0.79,172.14,172.00,172.00,2.50,6.25,355.41,355.00,355.00,0.79,0.62,175.44,175.00,175.00,1
1026673,483,V,Yes,None,172,357,176,0.51,0.26,172.72,173.00,173.00,1.21,1.45,354.27,355.00,355.00,0.39,0.15,175.19,175.00,175.00,1
1030215,2000,X,Yes,None,173,355,175,0.41,0.17,173.22,173.00,173.00,0.43,0.18,355.24,355.00,355.00,0.00,0.00,175.00,175.00,175.00,1
1031412,1197,L,Yes,None,173,355,175,0.43,0.18,173.24,173.00,173.00,0.50,0.25,355.48,355.00,355.00,0.00,0.00,175.00,175.00,175.00,1
1034232,2000,x,Yes,None,174,355,175,0.50,0.25,173.45,173.00,173.00,0.20,0.04,355.96,356.00,356.00,0.44,0.20,174.73,175.00,175.00,1
1034949,716,A,Yes,None,174,356,175,0.48,0.23,173.36,173.00,173.00,0.00,0.00,356.00,356.00,356.00,0.44,0.20,174.73,175.00,175.00,1
1036898,654,D,Yes,None,173,356,174,0.85,0.72,173.80,174.00,174.00,103.29,10668.96,321.76,356.00,356.00,0.45,0.20,174.71,175.00,175.00,1
1039000,753,H,Yes,None,173,356,175,1.53,2.35,175.12,174.00,175.00,169.61,28767.52,180.51,356.00,23.00,0.46,0.21,174.76,175.00,175.00,1
1041101,850,E,Yes,None,174,356,175,1.05,1.10,176.77,177.00,177.00,83.69,7003.97,36.13,18.00,17.00,0.91,0.84,174.09,175.00,174.00,1
1042767,516,T,Yes,None,177,18,174,1.02,1.04,176.92,177.00,177.00,142.48,20299.36,96.34,3.00,19.00,1.16,1.35,173.35,173.00,173.00,1
1044847,585,N,Yes,None,178,11,172,2.05,4.21,178.26,178.00,178.00,164.96,27213.26,154.86,3.00,38.00,3.18,10.10,175.12,173.00,173.00,1
1048034,1766,O,Yes,None,181,351,179,4.04,16.33,178.69,181.00,181.00,161.07,25942.26,227.77,358.00,356.00,2.98,8.89,176.32,176.00,176.00,1
1048982,698,G,Yes,None,181,10,177,4.84,23.43,179.55,181.00,181.00,152.00,23105.29,251.43,358.00,355.00,2.81,7.89,176.04,177.00,176.00,1
1051182,881,L,Yes,None,179,356,172,2.37,5.63,182.90,185.00,183.00,6.86,47.05,353.02,355.00,355.00,1.75,3.05,175.45,177.00,176.00,1
1053145,827,V,Yes,None,186,355,177,2.94,8.62,182.05,185.00,182.00,145.60,21199.65,266.44,355.00,344.00,1.91,3.66,175.34,177.00,176.00,1
1056341,2000,x,Yes,None,177,324,172,1.01,1.02,180.46,181.00,181.00,110.72,12258.78,48.22,6.00,6.00,1.02,1.04,174.43,174.00,174.00,1
1057224,882,D,Yes,None,180,4,176,0.35,0.12,180.86,181.00,181.00,0.64,0.42,6.37,6.00,6.00,0.56,0.32,174.24,174.00,174.00,1
1059060,701,x,No,Commission,181,6,174,0.00,0.00,181.00,181.00,181.00,0.27,0.07,6.08,6.00,6.00,0.00,0.00,174.00,174.00,174.00,0
1061397,1033,D,Yes,None,181,6,174,0.58,0.34,180.65,181.00,181.00,8.70,75.67,11.82,6.00,6.00,1.57,2.47,175.01,174.00,174.00,1
1063413,1037,V,Yes,None,181,6,174,0.60,0.36,180.21,180.00,180.00,10.06,101.21,11.76,6.00,6.00,1.78,3.18,174.98,174.00,174.00,1
1064993,613,I,Yes,None,180,19,177,0.30,0.09,179.90,180.00,180.00,10.94,119.72,10.24,2.00,2.00,1.88,3.52,174.82,174.00,174.00,1
1067380,999,E,Yes,None,180,1,173,0.00,0.00,180.00,180.00,180.00,0.26,0.07,1.93,2.00,2.00,0.44,0.20,173.73,174.00,174.00,1
1069163,766,V,Yes,None,180,2,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.38,0.14,173.83,174.00,174.00,1
1072413,2000,T,No,Omission,180,2,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.43,0.18,173.76,174.00,174.00,0
1072463,50,A,Yes,None,180,2,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.42,0.18,173.77,174.00,174.00,1
1075044,630,D,Yes,None,180,2,173,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.36,0.13,173.84,174.00,174.00,1
1077030,599,H,Yes,None,180,2,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.21,0.04,173.95,174.00,174.00,1
1079026,584,B,Yes,None,180,2,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.14,0.02,173.98,174.00,174.00,1
1080996,550,F,Yes,None,180,2,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,2.00,2.00,2.00,0.14,0.02,173.98,174.00,174.00,1
1082963,500,W,Yes,None,180,2,174,0.25,0.06,179.93,180.00,180.00,105.40,11110.16,36.39,2.00,2.00,0.31,0.10,174.11,174.00,174.00,1
1085079,616,J,Yes,None,180,2,174,0.26,0.07,179.93,180.00,180.00,114.81,13181.45,43.50,2.00,2.00,0.50,0.25,174.53,175.00,175.00,1
1087013,538,H,Yes,None,179,359,174,0.23,0.05,179.94,180.00,180.00,105.83,11199.29,35.84,2.00,1.00,0.28,0.08,174.91,175.00,175.00,1
1088994,514,x,No,Commission,180,2,175,0.44,0.19,179.75,180.00,180.00,50.28,2528.21,8.04,1.00,1.00,0.00,0.00,175.00,175.00,175.00,0
1090930,448,T,Yes,None,180,1,175,0.50,0.25,179.56,180.00,180.00,0.11,0.01,0.99,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1092830,332,x,No,Commission,179,1,175,0.50,0.25,179.55,180.00,180.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,0
1094947,433,S,Yes,None,179,1,175,0.50,0.25,179.54,180.00,180.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1097080,554,R,Yes,None,179,1,175,0.50,0.25,179.50,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1100531,2000,X,Yes,None,179,1,175,0.49,0.24,179.39,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1102550,2000,x,Yes,None,179,1,175,0.34,0.12,179.14,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1103218,668,U,Yes,None,179,1,175,0.36,0.13,179.15,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1105517,966,F,Yes,None,179,1,175,0.31,0.10,179.11,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1108571,2000,X,Yes,None,179,1,175,0.19,0.04,179.04,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1109348,777,U,Yes,None,179,1,175,0.19,0.04,179.04,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1112282,1699,K,Yes,None,179,1,175,0.35,0.12,179.14,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1113246,647,M,Yes,None,179,1,175,0.35,0.12,179.14,179.00,179.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,175.00,175.00,175.00,1
1116616,2000,X,Yes,None,179,1,175,0.57,0.32,178.91,179.00,179.00,166.28,27649.21,181.25,1.00,326.00,1.60,2.57,173.39,175.00,173.00,1
1117729,1113,I,Yes,None,179,1,175,1.05,1.10,179.35,179.00,179.00,156.41,24465.45,235.67,1.00,326.00,1.36,1.85,172.97,173.00,173.00,1
1120632,2000,S,No,Omission,178,326,172,0.86,0.74,180.33,181.00,181.00,165.50,27389.67,122.96,1.00,1.00,0.64,0.40,173.52,174.00,174.00,0
1121249,616,N,Yes,None,179,343,173,0.51,0.26,180.51,181.00,181.00,148.94,22182.99,82.21,1.00,1.00,0.45,0.20,173.72,174.00,174.00,1
1124648,2000,x,Yes,None,180,1,174,0.00,0.00,180.00,180.00,180.00,0.34,0.12,0.86,1.00,1.00,0.00,0.00,174.00,174.00,174.00,1
1125217,568,F,Yes,None,180,1,174,0.00,0.00,180.00,180.00,180.00,0.43,0.18,0.76,1.00,1.00,0.00,0.00,174.00,174.00,174.00,1
1127280,627,b,Yes,None,180,1,174,0.00,0.00,180.00,180.00,180.00,0.50,0.25,0.57,1.00,1.00,0.00,0.00,174.00,174.00,174.00,1
1130671,2000,x,Yes,None,180,0,174,0.00,0.00,180.00,180.00,180.00,50.39,2539.39,9.02,0.00,1.00,0.50,0.25,174.15,174.00,174.00,1
1131818,1147,C,Yes,None,180,1,174,3.67,13.43,178.34,180.00,180.00,94.78,8982.68,30.92,0.00,1.00,1.37,1.88,174.73,174.00,174.00,1
1134170,1488,W,Yes,None,180,1,174,3.74,13.96,177.69,180.00,179.00,80.13,6420.07,43.92,1.00,17.50,4.32,18.63,172.75,174.00,174.00,1
1136274,1586,H,Yes,None,171,7,176,3.54,12.52,176.25,175.00,177.00,150.43,22629.70,145.64,61.00,54.00,5.61,31.52,174.29,180.00,176.00,1
1138697,2000,x,Yes,None,179,57,165,5.89,34.71,179.44,177.00,178.00,167.42,28030.00,201.59,1.00,340.00,3.98,15.85,177.47,180.00,179.00,1
1140700,2000,X,Yes,None,176,341,181,13.15,172.87,191.60,211.00,185.00,176.49,31148.13,160.09,1.00,2.00,1.75,3.07,177.81,178.00,178.00,1
1142703,2000,R,No,Omission,184,358,179,9.21,84.90,198.18,201.00,200.00,135.58,18382.75,63.43,2.00,2.00,1.09,1.19,177.07,178.00,177.00,0
1143081,378,a,Yes,None,185,2,178,9.69,93.82,197.88,201.00,200.00,136.69,18684.81,64.64,2.00,2.00,1.20,1.43,177.14,178.00,177.00,1
1146669,1950,H,Yes,None,201,2,178,12.26,150.33,191.89,178.00,187.00,177.93,31660.69,179.06,3.00,3.00,2.42,5.86,178.61,178.00,178.00,1
1148352,1616,B,Yes,None,183,358,181,12.54,157.15,188.31,179.00,181.00,157.08,24675.56,260.27,355.00,355.00,2.59,6.70,179.23,182.00,180.00,1
1150752,2000,V,No,Omission,179,355,182,2.68,7.16,181.56,183.00,183.00,4.45,19.83,352.16,355.00,354.00,1.30,1.69,180.15,179.00,180.00,0
1150886,133,x,No,Commission,178,355,182,2.63,6.92,181.69,183.00,183.00,4.47,20.01,352.18,355.00,354.00,1.28,1.63,180.07,179.00,180.00,0
1153815,1046,E,Yes,None,183,349,179,1.39,1.92,182.89,183.00,183.00,88.02,7746.72,329.77,358.00,352.00,1.25,1.57,177.95,179.00,178.00,1
1155569,783,C,Yes,None,184,355,179,0.75,0.57,182.38,183.00,183.00,161.91,26214.88,248.35,358.00,353.00,0.87,0.75,177.31,177.00,177.00,1
1157686,883,M,Yes,None,182,358,177,0.66,0.44,182.19,182.00,182.00,164.81,27162.47,123.82,6.00,7.00,0.75,0.57,176.93,177.00,177.00,1
1160818,2000,x,Yes,None,182,6,176,1.43,2.04,181.00,182.00,182.00,166.77,27813.60,137.92,5.00,7.00,1.00,1.00,176.57,177.00,177.00,1
1161438,620,B,Yes,None,182,7,176,1.43,2.04,181.00,182.00,182.00,167.16,27942.31,137.44,5.00,6.00,1.07,1.15,176.82,177.00,177.00,1
1163282,460,D,Yes,None,181,0,178,1.74,3.03,180.34,182.00,181.00,164.96,27212.29,141.06,2.00,27.00,1.24,1.54,177.30,178.00,178.00,1
1165338,516,P,Yes,None,181,1,177,1.79,3.20,180.36,182.00,181.00,154.31,23811.88,112.80,2.00,11.00,1.71,2.93,176.99,178.00,178.00,1
1167121,289,M,Yes,None,182,2,178,2.01,4.04,178.65,178.00,178.00,167.74,28136.00,172.06,359.00,34.00,1.70,2.88,176.75,178.00,177.00,1
1170838,2000,X,Yes,None,174,359,177,6.98,48.72,173.34,178.00,177.00,152.24,23176.61,242.76,359.00,315.00,3.05,9.30,175.39,178.00,176.00,1
